Source:,"EM-DAT, CRED / UCLouvain, Brussels, Belgium",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,www.emdat.be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Version:,2022-04-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File creation:,"Wed, 13 Apr 2022 09:14:27 CEST",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table type:,Custom request,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# of records:,2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dis No,Year,Seq,Glide,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Country,ISO,Region,Continent,Location,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damages ('000 US$),"Insured Damages, Adjusted ('000 US$)",Total Damages ('000 US$),"Total Damages, Adjusted ('000 US$)",CPI,Adm Level,Admin1 Code,Admin2 Code,Geo Locations
2011-0272-PHL,2011,0272,TC-2011-000095,Natural,Meteorological,Storm,Tropical cyclone,,Topical storm Juaning (Nock-ten),Philippines (the),PHL,South-Eastern Asia,Asia,"La Pinas area (Metropolitan Manila district, National Capital region (NCR) province), Nueva Ecija district (Region III (Central Luzon) province), Cavite, Quezon districts (Region IV-A (Calabarzon) province), Marinduque district (Region IV (Southern Tagalog) province), Iloilo district (Region VI (Western Visayas) province), Siquijor district (Region VII (Central Visayas) province), Leyte district (Region VIII (Eastern Visayas) province), Ifugao district (Cordillera Administrative region (CAR) province), Region V (Bicol region) province",,Flood,"Slide (land, mud, snow, rock)",,,,,,Kph,,,,,2011,7,26,2011,7,27,84,53,1108171,,1108224,,,,,63258,76203,83.01267439,1;2,2361,24207;24210;24222;24228;24230;24234;24250;24255;24258,"Region V (Bicol region) (Adm1). Cavite, Ifugao, Iloilo, Leyte, Marinduque, Metropolitan Manila, Nueva Ecija, Quezon, Siquijor (Adm2)."
2011-0279-PHL,2011,0279,TC-2011-000099 - FL-2011-,Natural,Meteorological,Storm,Tropical cyclone,,"Typhoon ""Kabayan"" (Muifa)",Philippines (the),PHL,South-Eastern Asia,Asia,"Mandaluyong, Marikina, Quezon, San Juan cities (Metropolitan Manila district, National Capital region (NCR) province), Japalit area (Pampanga district, Region III (Central Luzon) province), Paniqui area (Tarlac district, Region III (Central Luzon) province), Calatagan, Malvar areas (Batangas district, Region IV-A (Calabarzon) province), Antopolo City, Rodriguez, San Mateo areas (Rizal district, Region IV-A (Calabarzon) province)",,Flood,"Slide (land, mud, snow, rock)",,,,,165,Kph,,,,,2011,8,2,2011,8,2,11,5,8418,,8423,,,,,59,71,83.01267439,2,,24210;24223;24224;24227;24235,"Batangas, Metropolitan Manila, Pampanga, Rizal, Tarlac (Adm2)."
2011-0087-PHL,2011,0087,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Bohol district (Central Visayas province), Biliran, Eastern Samar, Leyte, Northern Samar, Samar, Southern Leyte districts (Eastern Visayas province), Lanao del Norte, Misamis Oriental districts (Northern Mindanao province), South Cotabato district (Soccsksargen province), Surigao Del Sur district (Caraga province)",Torrential rains,"Slide (land, mud, snow, rock)",Rain,,,,,25963,Km2,125.091,259.63,,,2011,3,14,2011,3,18,16,1,241776,,241777,,,,,280,337,83.01267439,2,,24252;24256;24257;24258;24259;24260;24261;24265;24271;24272;24278,"Biliran, Bohol, Eastern Samar, Lanao Del Norte, Leyte, Misamis Oriental, Northern Samar, Samar, South Cotabato, Southern Leyte, Surigao Del Sur (Adm2)."
2011-0021-PHL,2011,0021,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Southern Leyte district (Region VIII (Eastern Visayas) province), Camiguin, Misamis Occidental, Misamis Oriental districts (Region X (Northern Mindanao) province), Compostela, Davao Oriental districts (Region XI (Davao region) province), Agusan del Norte, Agusan del Sur, Dinagat, Surigao del Norte, Surigao del Sur districts (Region XIII (Caraga) province), Masbate district (Region V (Bicol region) province), Sulu district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",,Yes,,,,3623,Km2,9.40044,125.78,,32342,2011,1,25,2011,2,7,23,164,638254,,638418,,,,,12411,14951,83.01267439,2,,24202;24244;24260;24263;24264;24265;24266;24269;24275;24276;24278;67168;67169,"Agusan Del Norte, Agusan Del Sur, Camiguin, Compostela, Davao Oriental, Dinagat, Masbate, Misamis Occidental, Misamis Oriental, Southern Leyte, Sulu, Surigao Del Norte, Surigao Del Sur (Adm2)."
2011-0204-PHL,2011,0204,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Bukidnon district (Region X province), Compostela, Davao Del Sur districts (Region XI province), North Cotabato, Sultan Kudarat districts (Region XII province), Maguindanao district (ARMM province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,71700,Km2,8.306,125.21,,"Bulatukan, Pulabgui, Pagalungan, Simuay, Rio Grande, Tunggol, Maradugao, Malatipay, Saguirayan rivers",2011,5,31,2011,6,19,12,3,944778,,944781,,,,,10666,12849,83.01267439,2,,24262;24266;24268;24273;24274;67174,"Bukidnon, Compostela, Davao Del Sur, Maguindanao, North Cotabato, Sultan Kudarat (Adm2)."
2011-0083-THA,2011,0083,,Natural,Hydrological,Flood,Flash flood,,,Thailand,THA,South-Eastern Asia,Asia,"Nakhon Si Thammarat, Phatthalung, Surat Thani, Trang, Chumphon, Songkhla, Krabi, Phangnga provinces",Heavy rains,"Slide (land, mud, snow, rock)",,Yes,,Yes,,33575,Km2,8.666,99.28,,,2011,3,23,2011,4,5,64,,716110,,716110,,,,,317000,381869,83.01267439,1,2862;2867;2880;2889;2890;2913;2916;2920,,"Chumphon, Krabi, Nakhon Si Thammarat, Phangnga, Phatthalung, Songkhla, Surat Thani, Trang (Adm1)."
2011-0272-THA,2011,0272,TC-2011-000095,Natural,Meteorological,Storm,Tropical cyclone,,Topical storm Juaning (Nock-ten),Thailand,THA,South-Eastern Asia,Asia,"Phrae, Chiang Mai, Sukhothai, Nan, Nakhon Phanom, Lamphun, Lampang, Mae Hon Son, Uttaradit, Phichit, Phitsanulok, Udon Thani, Nong Khai, Sakon Nakhon Loei, Phetchabun provinces",,Flood,,,,Yes,,,Kph,,,,,2011,8,4,2011,8,6,18,,1000000,,1000000,,,,,,,83.01267439,1,2859;2868;2869;2870;2872;2877;2881;2884;2892;2894;2895;2897;2905;2914;2922;2924,,"Chiang Mai, Lampang, Lamphun, Loei, Mae Hong Son, Nakhon Phanom, Nan, Nong Khai, Phetchabun, Phichit, Phitsanulok, Phrae, Sakon Nakhon, Sukhothai, Udon Thani, Uttaradit (Adm1)."
2011-0232-VNM,2011,0232,,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Viet Nam,VNM,South-Eastern Asia,Asia,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai provinces",,Flood,,,,,,,Kph,,,,,2011,6,22,2011,6,26,16,63,,,63,,,,,,,83.01267439,1,3328;3329;3331;3338;3345;3346;3347;3348;3350;3351;3353;3354;3360;3364;3367;3369;3375;3378;3380;3381;3382;3387;3389;3390;73936;73938;73939,,"Bac Giang, Bac Kan, Bac Ninh, Cao Bang, Dien Bien, Ha Giang, Ha Nam, Ha Noi City, Ha Tay, Hai Duong, Hai Phong City, Hoa Binh, Hung Yen, Lai Chau, Lang Son, Lao Cai, Nam Dinh, Ninh Binh, Phu Tho, Quang Ninh, Son La, Thai Binh, Thai Nguyen, Thanh Hoa, Tuyen Quang, Vinh Phuc, Yen Bai (Adm1)."
2011-0218-LAO,2011,0218,FL-2011-000077,Natural,Hydrological,Flood,Riverine flood,,,Lao People's Democratic Republic (the),LAO,South-Eastern Asia,Asia,"Xiangkhouang, Vientiane, Bolikhamxai, Khammouan, Xaignabouli provinces",Tropical storm Haima,,,,,,,36797,Km2,19.3801,101.56,,,2011,6,23,2011,6,29,14,,37000,,37000,,,,,,,83.01267439,1,1755;1758;1765;74346;74347,,"Bolikhamxai, Khammouan, Vientiane, Xaignabouli, Xiangkhouang (Adm1)."
2011-0090-MMR,2011,0090,EQ-2011-000031,Natural,Geophysical,Earthquake,Ground movement,,,Myanmar,MMR,South-Eastern Asia,Asia,"Tarlay area (Tachileik district, Shan (E) province)",,,,,,,,7,Richter,20.687,99.822,20:29,,2011,3,24,2011,3,24,74,125,18000,3152,21277,,,,,3600,4337,83.01267439,2,,41826,Tachileik (Adm2).
2011-0020-MYS,2011,0020,,Natural,Hydrological,Flood,Riverine flood,,,Malaysia,MYS,South-Eastern Asia,Asia,Johor province,Heavy rains,,,,,,,62167,Km2,-4.05208,104.67,,"Sungai Muar, Sungai Benut, and Sungai Mengkibo rivers",2011,1,28,2011,1,31,2,,20000,,20000,,,,,,,83.01267439,1,1891,,Johor (Adm1).
2011-0175-MYS,2011,0175,,Natural,Hydrological,Landslide,Landslide,,,Malaysia,MYS,South-Eastern Asia,Asia,Ulu Langat district (Selangor province),Heavy rains,,,,,,,,,,,,,2011,5,21,2011,5,21,16,6,,,6,,,,,,,83.01267439,2,,37462,Ulu Langat (Adm2).
2011-0101-PHL,2011,0101,,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Bulusan,Philippines (the),PHL,South-Eastern Asia,Asia,"Irosin, Juban, Bulan areas (Sorsogon district, Region V (Bicol region) province)",,,,,,,,,,12.77,124.05,,,2011,2,21,2011,2,21,,,32616,,32616,,,,,,,83.01267439,2,,24245,Sorsogon (Adm2).
2011-0221-PHL,2011,0221,FL-2011-000067,Natural,Hydrological,Flood,Flash flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Davao City area (Davao Del Sur district, Region XI (Davao Region) province), Cotabato City area (Shariff Kabunsuan district, Autonomous region in Muslim Mindanao (ARMM) province), Metropolitan Manila district (National Capital region (NCR) province), Bulacan, Pampanga, Bataan, Tarlac, Zambales districts (Region III (Central Luzon) province), Batangas district (Region IV-A (Calabarzon) province), Albay district (Region V (Bicol) province), La Union, Pangasinan districts (Region I (Ilocos Region) province), Region X (Northern Mindanao), Region XII (Soccsksargen) provinces",Heavy rains,,,Yes,,,,6361,Km2,7.39811,126.05,,Matina river,2011,6,28,2011,6,29,31,,121005,,121005,,,,,251,302,83.01267439,1;2,67160;67162,24210;24213;24214;24220;24221;24223;24224;24225;24227;24240;24268;67175,"Region X (Northern Mindanao), Region XII (Soccsksargen) (Adm1). Albay, Bataan, Batangas, Bulacan, Davao Del Sur, La Union, Metropolitan Manila, Pampanga, Pangasinan, Shariff Kabunsuan, Tarlac, Zambales (Adm2)."
2011-0044-PHL,2011,0044,,Natural,Hydrological,Flood,Riverine flood,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Sulu district (ARMM province), Surigao del Norte, Agusan del Norte, Surigao del Sur, Agusan del Sur districts (Region XIII province)",Torrential rain,,,,,,,44521,Km2,124.865,7.1,,,2011,2,1,2011,2,4,11,,2000,,2000,,,,,,,83.01267439,2,,24202;24275;24276;24278;67169,"Agusan Del Norte, Agusan Del Sur, Sulu, Surigao Del Norte, Surigao Del Sur (Adm2)."
2011-0141-PHL,2011,0141,,Natural,Hydrological,Landslide,Landslide,,,Philippines (the),PHL,South-Eastern Asia,Asia,"Pantukan area (Compostela district, Region XI (Davao Region) province)",Heavy rains,,,,,,,,,,,,,2011,4,22,2011,4,22,24,14,560,,574,,,,,,,83.01267439,2,,24266,Compostela (Adm2).
2011-0244-PHL,2011,0244,,Natural,Hydrological,Landslide,Landslide,,,Philippines (the),PHL,South-Eastern Asia,Asia,Bukidnon district (Region X (Northern Mindanao) province),Heavy rains,,,,,,,,,,,,,2011,7,4,2011,7,4,5,5,,,5,,,,,,,83.01267439,2,,24262,Bukidnon (Adm2).
2011-0058-PHL,2011,0058,,Technological,Technological,Miscellaneous accident,Fire,,Slum,Philippines (the),PHL,South-Eastern Asia,Asia,Bahay Toro (Quezon city),,,,,No,No,,,,,,,,2011,2,14,2011,2,15,1,6,,10000,10006,,,,,234,282,83.01267439,,,,
2011-0059-PHL,2011,0059,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Near Bahay Toro (Quezon city),,,,,No,No,,,,,,,,2011,2,8,2011,2,8,,11,,20000,20011,,,,,467,563,83.01267439,,,,
2011-0060-PHL,2011,0060,,Technological,Technological,Miscellaneous accident,Fire,,,Philippines (the),PHL,South-Eastern Asia,Asia,Navotas district (Manilla region),,,,,No,No,,,,,,,,2011,1,29,2011,1,29,12,,,,,,,,,,,83.01267439,,,,
2011-0090-THA,2011,0090,EQ-2011-000031,Natural,Geophysical,Earthquake,Ground movement,,,Thailand,THA,South-Eastern Asia,Asia,"Chiang Rai, Chiang Mai, Lampang, Lamphun, Mae Hong Son, Phayao, Phrae, Nan provinces",,,,,,,,7,Richter,20.687,99.822,,,2011,3,24,2011,3,24,1,16,,,16,,,,,,,83.01267439,1,2859;2860;2868;2869;2872;2881;2891;2897,,"Chiang Mai, Chiang Rai, Lampang, Lamphun, Mae Hong Son, Nan, Phayao, Phrae (Adm1)."
2010-0332-VNM,2010,0332,,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Chanthu,Viet Nam,VNM,South-Eastern Asia,Asia,"Cao Bang, Ha Giang, Lao Cai provinces",,"Slide (land, mud, snow, rock)",,,,,,,Kph,22.11,105.95,,,2010,7,23,2010,7,25,10,,12400,,12400,,,,,,,80.47228515,1,3338;3345;73939,,"Cao Bang, Ha Giang, Lao Cai (Adm1)."
2010-0432-VNM,2010,0432,,Natural,Meteorological,Storm,Tropical cyclone,,Typhoon Mindulle,Viet Nam,VNM,South-Eastern Asia,Asia,"Nghe An, Thanh Hoa, Ha Tinh provinces",,,,,,,,230,Kph,,,,,2010,8,24,2010,8,25,14,20,20560,120,20700,,,,,44000,54677,80.47228515,1,3349;3366;3382,,"Ha Tinh, Nghe An, Thanh Hoa (Adm1)."
2010-0641-VNM,2010,0641,,Technological,Technological,Transport accident,Water,,,Viet Nam,VNM,South-Eastern Asia,Asia,,Storms,,,,No,No,,,,,,,,2010,12,17,2010,12,17,53,,,,,,,,,,,80.47228515,,,,
2010-0658-VNM,2010,0658,,Technological,Technological,Transport accident,Water,,"Cargo ""Van Don-2""",Viet Nam,VNM,South-Eastern Asia,Asia,Near Ba Ria-Vung Tau,,,,,No,No,,,,,,,,2010,12,28,2010,12,28,11,,12,,12,,,,,,,80.47228515,,,,
2011-0568-IDN,2011,0568,,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Gamalama,Indonesia,IDN,South-Eastern Asia,Asia,Kota Ternate district (Maluku Utara province),,Flood,,,,,,,,0.8,127.33,,,2011,12,4,2011,12,27,3,5,2368,,2373,,,,,,,83.01267439,2,,73758,Kota Ternate (Adm2).
2011-0063-VNM,2011,0063,,Technological,Technological,Transport accident,Water,,,Viet Nam,VNM,South-Eastern Asia,Asia,Halong Bay,,,,,No,No,,,,,,,,2011,2,17,2011,2,17,12,,15,,15,,,,,,,83.01267439,,,,
2011-0173-VNM,2011,0173,,Technological,Technological,Transport accident,Water,,,Viet Nam,VNM,South-Eastern Asia,Asia,Binh Duong province,,,,,No,No,,,,,,,,2011,5,20,2011,5,20,16,,12,,12,,,,,,,83.01267439,,,,
2011-0115-VNM,2011,0115,,Technological,Technological,Industrial accident,Collapse,,Quarry stone,Viet Nam,VNM,South-Eastern Asia,Asia,Len Co (Nghe An province),,,,,No,No,,,m3,,,,,2011,4,1,2011,4,1,18,,,,,,,,,,,83.01267439,,,,
2011-0389-IDN,2011,0389,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,"Subulussalam city (Aceh Singkil district, Nangroe Aceh Darussalam province)",,,,,,,,7,Richter,2.965,97.893,,,2011,9,5,2011,9,5,10,,,,,,,,,5850,7047,83.01267439,2,,73627,Aceh Singkil (Adm2).
2011-0506-IDN,2011,0506,,Natural,Geophysical,Volcanic activity,Ash fall,,Mt. Lokon,Indonesia,IDN,South-Eastern Asia,Asia,"Kota Manado, Kota Tomohon, Minahasa Selatan, Minahasa Utara, Minahasa districts (Sulawesi Utara province)",,,,,,,,,,1.358333,124.79,,,2011,7,11,2011,7,17,,,,6000,6000,,,,,,,83.01267439,2,,18200;73760;73798;73799;73800,"Kota Manado, Kota Tomohon, Minahasa, Minahasa Selatan, Minahasa Utara (Adm2)."
2011-0575-IDN,2011,0575,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Paniai district (Papua province),Torrential rain,,,,,,,17351,Km2,-4.39,137.83,,,2011,4,1,2011,4,10,18,,3000,,3000,,,,,,,83.01267439,2,,17996,Paniai (Adm2).
2011-0603-IDN,2011,0603,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Tieng village (Wonosobo district, Jawa Tengah province)",,,,,,,,2457,Km2,-7.379,110.24,,,2011,12,18,2011,12,22,10,,54,,54,,,,,,,83.01267439,2,,18063,Wonosobo (Adm2).
2011-0645-IDN,2011,0645,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Paniai district (Papua province),Heavy rains,,,,,,,,Km2,,,,Paniai lake,2011,3,17,2011,3,31,13,,,3000,3000,,,,,,,83.01267439,2,,17996,Paniai (Adm2).
2011-0493-IDN,2011,0493,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,Nias district (Sumatera Utara province),Heavy rains,,,,,,,,,,,,,2011,11,30,2011,11,30,34,,,,,,,,,,,83.01267439,2,,73812,Nias (Adm2).
2011-0298-IDN,2011,0298,,Technological,Technological,Transport accident,Air,,Helicopter Bell 412,Indonesia,IDN,South-Eastern Asia,Asia,Manado (Sulawesi Isl.),"Bad weather, heavy rains",,,,No,No,,,,,,,,2011,8,3,2011,8,3,10,,,,,,,,,,,83.01267439,,,,
2011-0406-IDN,2011,0406,,Technological,Technological,Transport accident,Air,,Cassa 212,Indonesia,IDN,South-Eastern Asia,Asia,Sumatra Isl.,,,,,No,No,,,,,,,,2011,9,29,2011,9,29,18,,,,,,,,,,,83.01267439,,,,
2011-0339-IDN,2011,0339,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,Koalka (Sulawesi Isl).,,,,,No,No,,,,,,,,2011,8,27,2011,8,27,7,,93,,93,,,,,,,83.01267439,,,,
2011-0374-IDN,2011,0374,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,Nusa Penida (Bali),,,,,No,No,,,,,,,,2011,9,22,2011,9,22,25,,11,,11,,,,,,,83.01267439,,,,
2011-0520-IDN,2011,0520,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,Prigi (Near Java Isl.),,,,,No,No,,,,,,,,2011,12,17,2011,12,17,203,,13,,13,,,,,,,83.01267439,,,,
2011-0485-IDN,2011,0485,,Technological,Technological,Miscellaneous accident,Collapse,,Bridge,Indonesia,IDN,South-Eastern Asia,Asia,Borneo Island,,,,,No,No,,,,,,,,2011,11,26,2011,11,26,48,39,,,39,,,,,,,83.01267439,,,,
2012-0558-IDN,2012,0558,,Natural,Meteorological,Storm,Convective storm,,Tropical Cyclone Iggy,Indonesia,IDN,South-Eastern Asia,Asia,"Dki Jakarta, Jawa Tengah, Jawa Timur, Jawa Barat provinces",,"Slide (land, mud, snow, rock)",Surge,,,,,,Kph,,,,,2012,1,25,2012,1,25,16,60,10000,,10060,,,,,1000,1180,84.7304789,1,1516;1520;1521;73613,,"Dki Jakarta, Jawa Barat, Jawa Tengah, Jawa Timur (Adm1)."
2012-0582-IDN,2012,0582,,Natural,Hydrological,Flood,Flash flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Kota Ambon district (Maluku province),,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2012,7,31,2012,7,31,8,,3770,,3770,,,,,,,84.7304789,2,,18139,Kota Ambon (Adm2).
2012-0266-IDN,2012,0266,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Galala, Lateri, Passo, Laha, Tawiri, South Leitimur, Batu Gajah, Mangga Dua, Karang Panjang, Batu Merah, Kebun Cengkeh, Ahuru villages (Kota Ambon district, Maluku province)",,"Slide (land, mud, snow, rock)",,Yes,,,,,Km2,,,,,2012,7,24,2012,7,24,8,,625,,625,,,,,,,84.7304789,2,,18139,Kota Ambon (Adm2).
2012-0539-IDN,2012,0539,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Solok Selatan district (Sumatra Barat province), Dompu district (Nusatenggara Barat province)",,"Slide (land, mud, snow, rock)",,,,,,,Km2,,,,,2012,12,24,2012,12,25,3,,10500,,10500,,,,,,,84.7304789,2,,18144;73852,"Dompu, Solok Selatan (Adm2)."
2012-0561-IDN,2012,0561,,Natural,Meteorological,Storm,Convective storm,Tornado,,Indonesia,IDN,South-Eastern Asia,Asia,"Sulawesi Selatan, Sumatera Utara provinces",,,,,,,,,Kph,,,,,2012,2,25,2012,2,25,5,,,490,490,,,,,,,84.7304789,1,1537;73620,,"Sulawesi Selatan, Sumatera Utara (Adm1)."
2012-0097-IDN,2012,0097,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,Simeulue district (Nangroe Aceh Darussalam province),,,,,,,,9,Richter,2.327,93.063,,,2012,4,11,2012,4,11,7,107,,,107,,,,,,,84.7304789,2,,73850,Simeulue (Adm2).
2012-0398-IDN,2012,0398,,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,"Lindu village (Sigi area, Donggala district, Sulawesi Tengah province)",,,,,,,,6,Richter,-1.315,120.096,05:41,,2012,8,18,2012,8,18,6,43,5485,2355,7883,,,,,,,84.7304789,2,,73671,Donggala (Adm2).
2012-0378-IDN,2012,0378,,Natural,Hydrological,Flood,Flash flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Pauh, Nanggalo, Lubeg, Kuranji areas (Kota Padang district, Sumatera Barat province)",,,,,,,,,Km2,,,,,2012,9,12,2012,9,12,,,1150,,1150,,,,,,,84.7304789,2,,18204,Kota Padang (Adm2).
2012-0432-IDN,2012,0432,,Natural,Hydrological,Flood,Flash flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Parigimoutong, Kota Palu districts (Sulawesi Tengah province)",,,,,,,,,Km2,,,,,2012,8,25,2012,8,25,4,5,1040,,1045,,,,,,,84.7304789,2,,73741;73821,"Kota Palu, Parigimoutong (Adm2)."
2012-0426-IDN,2012,0426,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Serdang Bedagai, Nias districts (Sumatra Utara province), Mamasa district (Sulawesi Barat province)",Hevay rains,,,,,,,,Km2,,,,"Batu Ginging, Kuala Namu, Pekong, Ular",2012,11,7,2012,11,9,13,,15210,,15210,,,,,,,84.7304789,2,,73784;73812;73847,"Mamasa, Nias, Serdang Bedagai (Adm2)."
2012-0575-IDN,2012,0575,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,Kota Ternate district (Maluku Utara province),,,,,,,,,Km2,,,,,2012,5,9,2012,5,9,5,20,,1000,1020,,,,,,,84.7304789,2,,73758,Kota Ternate (Adm2).
2012-0249-IDN,2012,0249,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,"Kel Karang Panjang, Kel Kudamati villages (Kota Ambon district, Malaku province)",Heavy rains,,,,,,,,,,,,,2012,5,24,2012,5,27,20,100,115,,215,,,,,,,84.7304789,2,,18139,Kota Ambon (Adm2).
2012-0250-IDN,2012,0250,,Natural,Hydrological,Landslide,Landslide,,,Indonesia,IDN,South-Eastern Asia,Asia,"Pangradin village (Jasinga sub-district, Bogor district, West Java province)",Heavy rains,,,,,,,,,,,,,2012,5,24,2012,5,24,12,,,,,,,,,,,84.7304789,2,,18008,Bogor (Adm2).
2012-0131-IDN,2012,0131,,Technological,Technological,Transport accident,Air,,Superjet 100,Indonesia,IDN,South-Eastern Asia,Asia,Bogor region,,,,,No,No,,,,,,,,2012,5,9,2012,5,9,46,,,,,,,,,,,84.7304789,,,,
2012-0225-IDN,2012,0225,,Technological,Technological,Transport accident,Air,,Fooker F 27,Indonesia,IDN,South-Eastern Asia,Asia,Near Jakarta,,,,,No,No,,,,,,,,2012,6,21,2012,6,21,10,,,,,,,,,,,84.7304789,,,,
2012-0248-IDN,2012,0248,,Technological,Technological,Transport accident,Road,,,Indonesia,IDN,South-Eastern Asia,Asia,Sumatra Isl.,,,,,No,No,,,,,,,,2012,5,1,2012,5,1,13,,,,,,,,,,,84.7304789,,,,
2012-0221-IDN,2012,0221,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,Buru Island,,,,,No,No,,,,,,,,2012,6,17,2012,6,17,58,,12,,12,,,,,,,84.7304789,,,,
2012-0353-IDN,2012,0353,,Technological,Technological,Transport accident,Water,,Ferry,Indonesia,IDN,South-Eastern Asia,Asia,Borneo Isl.,,,,,No,No,,,,,,,,2012,9,13,2012,9,13,23,,,,,,,,,,,84.7304789,,,,
2012-0448-IDN,2012,0448,,Technological,Technological,Transport accident,Water,,,Indonesia,IDN,South-Eastern Asia,Asia,Near Sumatra,,,,,No,No,,,,,,,,2012,9,28,2012,9,28,38,,207,,207,,,,,,,84.7304789,,,,
2013-0235-IDN,2013,0235,EQ-2013-000073,Natural,Geophysical,Earthquake,Ground movement,,,Indonesia,IDN,South-Eastern Asia,Asia,"Aceh Tengah, Bener Meriah districts (Nangroe Aceh Darussalam province)",,"Slide (land, mud, snow, rock)",,Yes,,,,6,Richter,4.645,96.665,,,2013,7,2,2013,7,2,48,2532,53403,,55935,,,,,130000,151213,85.97164225,2,,73629;73650,"Aceh Tengah, Bener Meriah (Adm2)."
2013-0063-IDN,2013,0063,,Natural,Hydrological,Flood,Riverine flood,,,Indonesia,IDN,South-Eastern Asia,Asia,"Kota Manado, Kepulauan-sangihe districts (Sulawesi Utara province), Rokanhulu district (Riau province)",Heavy rains,"Slide (land, mud, snow, rock)",,,,,,28874,Km2,1.0256,124.51,,,2013,2,15,2013,2,22,17,,58040,,58040,,,,,2000,2326,85.97164225,2,,18200;73699;73836,"Kepulauan-sangihe, Kota Manado, Rokanhulu (Adm2)."
